GEO_ID,County,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0500000US06105,Trinity County, California,19835,19862,20171,19717,20771,20307,18333,17763,18221,19564,24703
0500000US06107,Tulare County, California,17926,18343,18501,18519,18855,19398,20211,21047,21812,22781,21601
0500000US06109,Tuolumne County, California,21843,22617,22494,21754,22923,21936,22664,24029,24341,26181,24298
0500000US06111,Ventura County, California,26821,26738,26535,26193,26257,26266,27114,28324,30124,30900,28559
0500000US06113,Yolo County, California,23170,23259,24199,22355,22558,21971,22699,23011,24213,25248,31800
0500000US06115,Yuba County, California,20197,21064,20499,20096,20214,21506,22131,24120,24970,27563,26855
0500000US08001,Adams County, Colorado,25782,26651,26787,26778,26976,26897,27129,28413,30107,30917,28945
0500000US08003,Alamosa County, Colorado,16697,16119,16957,15325,14678,13688,13976,16171,17401,19775,32125
0500000US08005,Arapahoe County, Colorado,29722,29698,30075,29620,30323,30495,31107,31848,33619,35011,23158
0500000US08007,Archuleta County, Colorado,15682,17001,19463,20491,20756,21138,23846,23031,22800,22492,36330
0500000US08009,Baca County, Colorado,17500,17839,18125,19889,17723,19071,19875,22656,22736,22944,21695
0500000US08011,Bent County, Colorado,19469,22659,23415,24191,27292,24643,20288,19668,21657,23243,24844
0500000US08013,Boulder County, Colorado,22882,23532,24344,24305,24495,24826,25537,26561,27245,29912,26190
0500000US08014,Broomfield County, Colorado,30994,31465,31913,32710,33744,34808,36168,37327,39523,41136,31249
0500000US08015,Chaffee County, Colorado,16572,17611,20021,19759,19268,22465,22527,21421,25824,26579,41372
0500000US08017,Cheyenne County, Colorado,18208,19879,19394,18313,17298,18750,19013,23167,24814,25750,26155
0500000US08019,Clear Creek County, Colorado,31050,30464,27265,30770,30894,29022,30231,30311,31218,32386,25927
0500000US08021,Conejos County, Colorado,15600,16682,16007,17188,21193,21429,20569,21560,21407,20226,35288
0500000US08023,Costilla County, Colorado,9719,15303,13750,15641,16744,17763,16979,17500,15847,15841,21025
0500000US08025,Crowley County, Colorado,17175,18750,15756,14489,15049,13279,14660,13191,12026,12868,17414
0500000US08027,Custer County, Colorado,17065,16662,15272,12474,13039,15441,13387,17917,22800,26703,20625
0500000US08029,Delta County, Colorado,18466,18733,18526,18596,19502,18059,19600,21765,22182,22784,33482
0500000US08031,Denver County, Colorado,27713,29092,30234,30357,31097,31620,32083,34176,36101,38198,26023
0500000US08033,Dolores County, Colorado,13274,20417,19706,21200,18359,17100,20114,23625,22981,22617,39463
0500000US08035,Douglas County, Colorado,36388,36198,35862,35298,35736,35868,36749,37794,40097,40727,25500
0500000US08037,Eagle County, Colorado,29714,29235,31118,31599,31593,31623,31717,32372,33237,34639,41860
0500000US08039,Elbert County, Colorado,27613,26801,28097,30080,30091,30528,33656,34486,35716,37477,33491
0500000US08041,El Paso County, Colorado,23245,23659,24087,24384,24588,24506,25153,25882,26732,27499,38144
