GEO_ID,County,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0500000US19085,Harrison County, Iowa,29096,31567,30599,31694,31096,31608,32019,34313,36226,38493,33351
0500000US19087,Henry County, Iowa,25810,26440,27883,27916,29059,29636,29894,29933,29696,30560,38789
0500000US19089,Howard County, Iowa,25457,26543,26716,26764,27430,30005,29845,31026,32113,32288,30324
0500000US19091,Humboldt County, Iowa,26509,27070,28217,30373,30734,30721,30527,31141,32837,33419,31713
0500000US19093,Ida County, Iowa,26175,28044,27446,29412,28584,29036,29776,31098,33103,34909,36736
0500000US19095,Iowa County, Iowa,30678,30899,31726,31683,32088,32049,31660,32292,35543,36187,35252
0500000US19097,Jackson County, Iowa,25537,26079,26576,27520,28142,29858,30949,32883,34601,36473,36910
0500000US19099,Jasper County, Iowa,27122,29567,29817,30252,30506,31032,30841,31636,31822,33762,36718
0500000US19101,Jefferson County, Iowa,20883,23013,24932,26125,25530,26268,25128,23526,25340,26781,36005
0500000US19103,Johnson County, Iowa,23474,25055,25626,26722,27325,27956,28190,29875,30137,30173,26142
0500000US19105,Jones County, Iowa,26427,27822,30039,31101,31350,31306,31388,32974,33024,33841,30407
0500000US19107,Keokuk County, Iowa,25790,25882,26188,26600,29050,28992,30379,31815,32434,32758,34938
0500000US19109,Kossuth County, Iowa,27016,27796,27476,28816,29600,30194,30793,32075,33349,34737,33995
0500000US19111,Lee County, Iowa,24016,24452,25208,26317,27128,26981,27804,29438,29540,30502,35675
0500000US19113,Linn County, Iowa,30713,31742,31884,32368,33547,33643,34878,35751,36612,37924,31594
0500000US19115,Louisa County, Iowa,25159,26283,26758,29655,30278,30196,30488,31187,31174,32449,38738
0500000US19117,Lucas County, Iowa,25845,26388,27192,26356,27040,26350,29072,31891,32418,34916,36497
0500000US19119,Lyon County, Iowa,26456,26644,27278,27655,29613,30899,32119,32675,34472,35822,35839
0500000US19121,Madison County, Iowa,30777,31731,31036,32176,33518,35236,36293,36003,37458,39971,37181
0500000US19123,Mahaska County, Iowa,24873,26163,26947,27346,28444,29500,30435,30701,31022,31314,42609
0500000US19125,Marion County, Iowa,26604,26882,27131,27402,29308,30140,30916,31427,32404,34201,31737
0500000US19127,Marshall County, Iowa,27488,29369,28983,29483,29870,29495,30035,30796,31725,32496,37575
0500000US19129,Mills County, Iowa,32124,33825,33533,35473,35911,36046,35694,36681,37070,38076,35034
0500000US19131,Mitchell County, Iowa,26966,28395,30334,30174,30419,30763,30757,30898,32102,32458,39435
0500000US19133,Monona County, Iowa,23465,25216,25940,26848,27217,26088,26740,28234,29722,31158,36804
0500000US19135,Monroe County, Iowa,26235,29312,30866,31325,31644,31749,31789,33773,35963,38362,33254
0500000US19137,Montgomery County, Iowa,23710,24211,25495,26152,26988,26156,26750,27286,28839,30445,40632
0500000US19139,Muscatine County, Iowa,27059,27638,27919,28591,29297,30145,31151,32170,33978,34889,32738
0500000US19141,O'Brien County, Iowa,25067,23760,23596,25319,26944,29477,30568,32033,31687,32699,36065
0500000US19143,Osceola County, Iowa,25975,27042,27128,27411,27533,27507,26997,30661,32383,33431,34560
0500000US19145,Page County, Iowa,21718,24622,26091,26085,27197,28698,29172,29253,30514,31649,35530
0500000US19147,Palo Alto County, Iowa,24006,25698,25476,26185,26992,28727,29352,30035,31119,31495,32224
0500000US19149,Plymouth County, Iowa,29674,30351,31352,31728,32082,32386,34581,35938,37325,40306,31921
0500000US19151,Pocahontas County, Iowa,25006,24766,26104,26250,27424,29058,30786,30756,31672,33090,39939
0500000US19153,Polk County, Iowa,31983,32700,33304,33441,34325,34385,35121,35754,36990,38546,35190
0500000US19155,Pottawattamie County, Iowa,28388,28832,28892,29833,30481,31077,31657,33660,34380,35058,40324
0500000US19157,Poweshiek County, Iowa,22280,24155,23199,24249,24988,24681,24258,26961,28099,31167,35422
0500000US19159,Ringgold County, Iowa,24879,25678,26915,27212,26573,27107,27585,29901,31454,32579,31445
0500000US19161,Sac County, Iowa,25151,26347,27012,27792,28782,29734,30292,31630,32278,32852,32512
0500000US19163,Scott County, Iowa,29553,30612,31329,31796,32249,32293,32582,33798,34370,36619,34796
0500000US19165,Shelby County, Iowa,25697,26651,26814,26870,27254,27800,28962,31450,32263,33288,37924
0500000US19167,Sioux County, Iowa,21817,23347,23858,25335,25638,26622,28100,29883,30804,31420,33638
0500000US19169,Story County, Iowa,18256,19048,19399,19171,19743,19354,18959,19554,20785,21597,31926
0500000US19171,Tama County, Iowa,26508,27347,28338,30082,30891,31186,31113,31358,31856,32096,22124
0500000US19173,Taylor County, Iowa,24603,25400,25083,26602,28117,28250,30590,31413,30960,31637,32444
0500000US19175,Union County, Iowa,22275,23234,23792,25202,25271,26279,27422,27696,28989,30053,32317
0500000US19177,Van Buren County, Iowa,24030,25119,25740,26746,28519,30233,29712,28730,28575,29078,31563
0500000US19179,Wapello County, Iowa,25037,25754,25871,26309,26255,27516,27318,28197,29000,31387,30543
0500000US19181,Warren County, Iowa,32327,32674,33166,32612,34881,35453,36543,39523,40762,43233,30745
0500000US19183,Washington County, Iowa,27502,28379,29004,30193,31465,31091,31092,32509,33352,33600,41774
0500000US19185,Wayne County, Iowa,22360,23876,25492,27370,27365,27860,26887,27813,30351,31479,34080
0500000US19187,Webster County, Iowa,25001,25818,25692,25853,25542,25871,25615,26330,26795,29450,33545
0500000US19189,Winnebago County, Iowa,24760,26115,26595,26839,28514,28459,28874,30476,31530,31577,31027
0500000US19191,Winneshiek County, Iowa,21900,22258,22983,25039,26115,26035,26460,27274,27425,28987,32427
0500000US19193,Woodbury County, Iowa,25103,25685,25802,25727,25841,26063,27239,29173,31144,32416,30862
0500000US19195,Worth County, Iowa,26719,26372,27789,27901,27863,28064,28517,30210,32630,35864,33779
0500000US19197,Wright County, Iowa,25921,26034,26499,28249,29618,30000,30756,31904,32777,36448,35628
0500000US20001,Allen County, Kansas,25206,25183,25882,26377,25487,25165,25646,26282,26047,27749,32141
0500000US20003,Anderson County, Kansas,24016,25345,26457,24453,24160,23944,25293,26708,30388,30980,27635
0500000US20005,Atchison County, Kansas,24324,25148,25529,24406,21973,21041,22017,22041,21879,23183,31735
0500000US20007,Barber County, Kansas,24759,26250,26528,26427,28920,30000,27108,29231,29688,29107,24662
0500000US20009,Barton County, Kansas,24462,25353,26226,26544,27031,27646,28279,29929,30990,30948,30868
0500000US20011,Bourbon County, Kansas,22345,23744,25282,25223,26066,26748,26848,25605,27191,27430,31587
0500000US20013,Brown County, Kansas,21499,22018,22184,23469,24085,25702,25713,26975,27538,28013,28525
0500000US20015,Butler County, Kansas,30741,31312,31486,31730,32081,32225,32507,35453,36212,37371,29470
0500000US20017,Chase County, Kansas,20685,19717,21525,23621,25189,26391,28795,28963,28795,27432,38860
0500000US20019,Chautauqua County, Kansas,25252,26070,26458,26684,26008,27390,26601,26818,26194,26563,28378
0500000US20021,Cherokee County, Kansas,22573,23769,23991,23904,25361,25606,25779,26787,27094,27982,27718
0500000US20023,Cheyenne County, Kansas,20071,21552,24725,26651,26814,27422,29716,27489,30284,30417,29950
0500000US20025,Clark County, Kansas,24298,25313,27049,28654,30087,30542,30946,31646,29128,30263,30785
0500000US20027,Clay County, Kansas,26050,26422,26782,26360,26524,26964,26769,28156,29782,30282,30000
0500000US20029,Cloud County, Kansas,18947,21223,22032,23107,23944,24081,25279,25596,28067,28350,33449
0500000US20031,Coffey County, Kansas,25482,27151,27286,29207,30672,31343,32099,34662,35222,36133,29829
0500000US20033,Comanche County, Kansas,23940,26510,21863,22475,24432,25000,26003,32393,33424,33281,36047
0500000US20035,Cowley County, Kansas,22320,22019,22462,22950,22418,23577,25125,26806,28216,30179,31031
0500000US20037,Crawford County, Kansas,21785,21667,21814,22225,22108,21535,22103,22060,24002,25789,30972
0500000US20039,Decatur County, Kansas,18919,22480,21783,22359,23189,25137,26469,29073,31081,31655,26147
0500000US20041,Dickinson County, Kansas,25689,27285,27570,28164,28182,27986,28483,28704,27053,27994,33175
0500000US20043,Doniphan County, Kansas,24192,25810,26972,27481,30006,28660,29082,28075,26751,26750,32291
0500000US20045,Douglas County, Kansas,20358,20791,21019,21332,21737,22384,23536,24726,25499,26541,28385
0500000US20047,Edwards County, Kansas,28110,29604,30324,31139,32633,33459,32917,35197,32030,31967,27287
0500000US20049,Elk County, Kansas,20485,19869,20598,24358,26742,26638,24359,21431,21102,21710,31577
0500000US20051,Ellis County, Kansas,21038,21383,22337,22407,23618,24197,26126,26124,26810,28576,24313
0500000US20053,Ellsworth County, Kansas,23190,26350,27700,26655,27957,29978,28852,29311,29543,30511,30909
0500000US20055,Finney County, Kansas,25857,26480,26475,26865,27111,27291,28267,29309,30246,31787,31913
0500000US20057,Ford County, Kansas,25399,26357,27068,26682,27243,27271,27242,28972,30328,30685,32930
0500000US20059,Franklin County, Kansas,27096,27305,26978,27142,29198,30264,30920,32184,34209,34553,31589
0500000US20061,Geary County, Kansas,27215,27868,27919,28077,27870,27556,26989,28966,30143,30932,34482
0500000US20063,Gove County, Kansas,22005,24174,24750,25304,26659,25955,26883,30281,29725,31445,30793
0500000US20065,Graham County, Kansas,21331,21703,22122,25080,25395,23585,24028,26943,27688,30331,32530
0500000US20067,Grant County, Kansas,29347,29194,30276,31525,30504,31320,31160,33393,33346,34963,32219
0500000US20069,Gray County, Kansas,26257,29369,28491,31611,32271,32992,32488,35905,36114,35891,42784
0500000US20071,Greeley County, Kansas,27500,30568,30324,31635,30430,30255,26461,28796,29484,33177,36604
0500000US20073,Greenwood County, Kansas,23393,25162,25702,24738,25556,23937,24739,25769,27396,29531,34000
0500000US20075,Hamilton County, Kansas,24508,25707,27197,28011,27607,29836,28207,28560,31438,35366,31634
0500000US20077,Harper County, Kansas,22763,23606,23330,24506,26776,27816,29658,30863,31146,29643,36635
0500000US20079,Harvey County, Kansas,26232,26422,27247,27399,28111,30628,30423,31384,31391,32909,30746
0500000US20081,Haskell County, Kansas,26384,27816,27365,28253,28902,28081,28177,28196,28481,30122,33246
0500000US20083,Hodgeman County, Kansas,27593,31754,31302,31551,30263,30503,29639,30819,30546,33412,31797
0500000US20085,Jackson County, Kansas,27559,29678,30162,29576,30741,30685,30713,31581,32496,32654,33352
0500000US20087,Jefferson County, Kansas,31283,32000,32602,32092,32888,33675,32418,35534,37903,39956,33183
0500000US20089,Jewell County, Kansas,22481,24066,24219,25188,25944,24531,24936,26438,25723,26354,40547
0500000US20091,Johnson County, Kansas,38968,39686,40084,39965,40165,40571,41164,41957,43618,46034,26460
0500000US20093,Kearny County, Kansas,28846,28281,28664,28750,29514,27475,27166,30184,30955,31299,47780
0500000US20095,Kingman County, Kansas,29071,30106,30286,28657,29455,30202,31042,31287,30713,32121,30549
0500000US20097,Kiowa County, Kansas,18219,26142,26113,26250,25015,26591,27216,29276,29844,30841,30020
0500000US20099,Labette County, Kansas,22793,24420,25235,26208,25796,26125,26581,27706,28383,28481,28942
0500000US20101,Lane County, Kansas,29167,28487,30605,30991,32372,31636,31152,28750,30769,30802,29629
0500000US20103,Leavenworth County, Kansas,30834,31541,31508,31789,32090,31759,32497,34539,34334,35584,32938
0500000US20105,Lincoln County, Kansas,25445,26045,25977,26667,27807,29357,28263,28785,28442,30456,36496
0500000US20107,Linn County, Kansas,27190,27373,29171,31001,30838,32080,32443,33404,32216,32985,29398
0500000US20109,Logan County, Kansas,25764,25196,26599,23099,25417,26496,27063,28321,27466,28477,34065
0500000US20111,Lyon County, Kansas,19616,20359,20076,20335,20908,21896,23432,24927,25824,26213,27466
0500000US20113,McPherson County, Kansas,27611,27313,27959,29590,30292,30854,30364,31988,31908,33454,26751
0500000US20115,Marion County, Kansas,23252,24900,25340,25090,25516,26188,27381,27900,28501,29929,34085
0500000US20117,Marshall County, Kansas,25839,25963,25665,26618,26760,27429,28485,29913,31022,31393,27614
0500000US20119,Meade County, Kansas,27313,27159,27032,29127,31113,30575,30738,32917,33183,34836,32104
0500000US20121,Miami County, Kansas,32271,32027,33177,34463,34873,35513,36150,37377,38549,38969,36396
0500000US20123,Mitchell County, Kansas,26047,26445,26834,27402,27426,27066,27510,27764,29126,30066,39650
0500000US20125,Montgomery County, Kansas,23277,23585,24318,24204,25062,24896,25663,26317,26041,26471,30995
0500000US20127,Morris County, Kansas,25813,25587,26177,26813,27935,28420,30210,30343,30680,31250,27930
0500000US20129,Morton County, Kansas,26437,26717,26992,28269,27917,30114,31431,31025,32610,36761,31429
0500000US20131,Nemaha County, Kansas,26871,27676,27973,29130,28191,29378,29703,30648,30725,32840,31488
0500000US20133,Neosho County, Kansas,20851,22494,22167,24029,25368,25788,26358,26629,28005,28345,32878
0500000US20135,Ness County, Kansas,26497,27020,26376,27254,30106,30325,30095,30893,30253,31622,30923
0500000US20137,Norton County, Kansas,24685,26645,27667,27112,27315,26569,26715,26705,25258,24258,33205
0500000US20139,Osage County, Kansas,27125,29371,30029,30573,30278,29985,30754,30238,30110,30074,24478
0500000US20141,Osborne County, Kansas,20117,20317,21296,22618,23486,25797,27247,27944,30203,30771,32189
0500000US20143,Ottawa County, Kansas,25798,26713,29633,31087,31887,30634,30885,31210,31293,31583,31891
0500000US20145,Pawnee County, Kansas,25005,24155,25902,26272,26060,26757,27053,26525,23655,24593,33866
0500000US20147,Phillips County, Kansas,25795,25823,26147,25049,25511,26006,26643,26263,27925,29425,26483
0500000US20149,Pottawatomie County, Kansas,30176,30419,31253,31044,32357,32516,34233,35621,35336,36872,32018
0500000US20151,Pratt County, Kansas,23735,24750,25240,26036,26908,27728,26386,29205,30411,29467,40570
0500000US20153,Rawlins County, Kansas,20819,21460,22058,25115,26220,26633,30239,29803,30368,30273,28107
0500000US20155,Reno County, Kansas,24159,25713,26240,26806,26901,26700,26619,26505,26506,27302,32621
0500000US20157,Republic County, Kansas,22637,25545,26147,26469,27339,27018,27440,30022,30789,30946,30015
0500000US20159,Rice County, Kansas,20758,21247,21677,24378,25377,26236,26702,27902,27439,30943,31679
0500000US20161,Riley County, Kansas,16800,20521,21738,21962,21848,22405,21773,21893,21703,21788,30898
0500000US20163,Rooks County, Kansas,23030,23530,25252,26182,27283,25879,26093,26171,26285,26493,22327
0500000US20165,Rush County, Kansas,23500,23470,24355,24872,23309,24826,26042,26867,25253,29231,29167
0500000US20167,Russell County, Kansas,22596,25350,23221,21140,23257,23893,24423,27302,26618,24758,28349
0500000US20169,Saline County, Kansas,25703,26347,26740,26986,28077,27927,28522,30432,30428,31138,26239
0500000US20171,Scott County, Kansas,30317,28036,30894,27208,32131,34838,35013,36783,35245,37552,31171
0500000US20173,Sedgwick County, Kansas,29016,29882,30119,30205,30478,30514,30805,31296,31862,32248,33878
0500000US20175,Seward County, Kansas,23665,24395,25614,25452,25893,25854,26980,26860,27792,27663,33181
0500000US20177,Shawnee County, Kansas,28396,28503,28855,29560,30193,30433,31417,32889,33900,34874,30930
0500000US20179,Sheridan County, Kansas,25111,24228,25779,26300,27473,29375,32443,33411,31705,33125,36204
0500000US20181,Sherman County, Kansas,21921,21002,21477,22610,22719,23633,28670,29754,26154,27346,35565
0500000US20183,Smith County, Kansas,23193,25841,26403,26720,26028,26273,26040,27391,27900,28230,30873
0500000US20185,Stafford County, Kansas,22819,25038,26037,26318,27203,27052,27236,27730,30040,30867,29817
0500000US20187,Stanton County, Kansas,25013,26513,28509,28369,27165,28075,26705,26538,31984,36181,32244
0500000US20189,Stevens County, Kansas,29331,30402,29469,26430,26588,27173,27750,31586,31601,30893,31734
0500000US20191,Sumner County, Kansas,26358,26927,27132,26834,29556,30590,30848,31613,32996,33078,30485
0500000US20193,Thomas County, Kansas,22016,24959,26988,26763,27883,26807,27085,27692,30521,31817,33020
0500000US20195,Trego County, Kansas,22669,24563,24611,26410,28469,30647,31534,34297,36144,35477,34039
0500000US20197,Wabaunsee County, Kansas,28945,28718,30203,30921,32081,30990,32252,32642,34849,33862,33966
0500000US20199,Wallace County, Kansas,23973,25063,26957,29563,28750,31628,30804,31758,31453,32788,34988
0500000US20201,Washington County, Kansas,23150,24622,25340,25809,25932,27428,27752,30160,30560,32601,30379
0500000US20203,Wichita County, Kansas,23263,25246,30051,29728,31466,28519,31357,30000,32174,35625,32217
0500000US20205,Wilson County, Kansas,21134,23017,23362,24339,23431,24975,25798,25813,26999,28997,35861
0500000US20207,Woodson County, Kansas,21104,22275,20839,20586,21743,21940,21759,22192,22459,23013,31259
0500000US20209,Wyandotte County, Kansas,25210,25227,25296,25110,25135,25195,25609,26707,28320,29841,25225
0500000US21001,Adair County, Kentucky,19701,21093,20807,22214,22374,21823,21503,21981,22085,22891,30513
0500000US21003,Allen County, Kentucky,22474,23710,23745,26276,26755,26084,25876,26404,26171,26388,24650
0500000US21005,Anderson County, Kentucky,30589,30632,30247,31108,30509,31123,31060,31786,31695,32287,29755
0500000US21007,Ballard County, Kentucky,25723,26726,27466,27554,26387,27063,28590,27268,28042,29328,33788
0500000US21009,Barren County, Kentucky,24363,24332,23807,24580,24885,25025,25051,25432,25435,26793,30188
0500000US21011,Bath County, Kentucky,21785,21354,21730,22144,21867,23220,26130,27118,30201,31855,26421
0500000US21013,Bell County, Kentucky,20901,21046,21868,21468,21992,20805,20556,20044,20077,18312,32524
0500000US21015,Boone County, Kentucky,34240,34801,34714,34778,35237,35183,36231,37011,38303,40229,20791
0500000US21017,Bourbon County, Kentucky,25575,26339,26503,25372,26805,27107,26897,28193,30065,30770,41127
0500000US21019,Boyd County, Kentucky,23193,24036,24801,24991,25417,26318,27132,27532,27832,29575,30360
0500000US21021,Boyle County, Kentucky,20237,21175,21150,21578,20957,21763,22924,25125,26405,27768,30407
0500000US21023,Bracken County, Kentucky,26299,26525,29910,30846,32846,32346,31261,31486,32209,32625,29347
0500000US21025,Breathitt County, Kentucky,19872,20497,20566,20283,21716,21417,21468,23120,25063,25853,34893
0500000US21027,Breckinridge County, Kentucky,21215,21994,22124,21590,21751,22249,23292,25363,27799,30679,27568
0500000US21029,Bullitt County, Kentucky,29833,30013,30294,30105,30332,30587,31306,33051,34907,36655,31698
0500000US21031,Butler County, Kentucky,24577,25580,26183,26453,25511,25670,26578,27566,27873,27946,36790
0500000US21033,Caldwell County, Kentucky,25774,24424,24116,24134,26408,28750,29264,31152,31719,31296,28168
0500000US21035,Calloway County, Kentucky,18093,18937,19147,19631,19577,19577,19986,21146,21436,21978,33712
0500000US21037,Campbell County, Kentucky,30576,31194,31726,31873,32417,32528,34606,35468,36641,38501,22905
0500000US21039,Carlisle County, Kentucky,23091,24892,26109,26283,26399,25526,26875,27785,28750,30521,38730
0500000US21041,Carroll County, Kentucky,22044,24497,25796,24135,25142,25592,25552,25148,29278,27921,30825
0500000US21043,Carter County, Kentucky,20121,21542,21970,21641,22324,22739,24306,24211,24052,24261,28935
0500000US21045,Casey County, Kentucky,17033,17978,20138,18818,20353,21904,22104,23166,24164,24668,26224
0500000US21047,Christian County, Kentucky,24035,24362,24975,25295,25792,25993,25759,26862,27444,28982,23391
0500000US21049,Clark County, Kentucky,28068,28011,28962,29415,29264,29177,29520,30127,31074,31431,30059
0500000US21051,Clay County, Kentucky,17296,18725,20196,20376,20207,20730,20537,21957,21638,22359,32165
0500000US21053,Clinton County, Kentucky,21298,21193,20473,21453,21843,22093,24669,23460,23789,24386,23692
0500000US21055,Crittenden County, Kentucky,22457,23094,24946,23918,23416,25145,26291,26377,26994,29138,24420
0500000US21057,Cumberland County, Kentucky,20074,20047,20901,21711,22792,21953,25621,24987,26009,23795,30213
0500000US21059,Daviess County, Kentucky,26416,26934,27158,27505,27017,27510,29120,30104,30594,31946,26498
0500000US21061,Edmonson County, Kentucky,22029,21699,23731,24139,26437,26740,25728,28693,27691,27651,32672
0500000US21063,Elliott County, Kentucky,17192,18500,17815,19739,19990,21549,21984,23604,25361,26500,30892
0500000US21065,Estill County, Kentucky,22324,25128,23287,21567,21658,21721,19822,22606,23533,24224,26332
0500000US21067,Fayette County, Kentucky,26182,26667,26809,26580,26357,26829,27103,27468,29324,30875,25994
0500000US21069,Fleming County, Kentucky,22441,24207,24062,24559,24680,25089,24936,27051,26741,26446,31670
0500000US21071,Floyd County, Kentucky,20950,22708,23900,25071,25236,25298,24313,25313,26288,27810,28280
0500000US21073,Franklin County, Kentucky,28297,28010,27164,28141,28547,29159,30524,30597,30892,31945,27054
0500000US21075,Fulton County, Kentucky,21232,22056,24660,23452,24128,21998,21181,20931,21767,21983,32496
0500000US21077,Gallatin County, Kentucky,29362,28546,28191,27729,30344,30737,31061,31141,30492,31001,22827
0500000US21079,Garrard County, Kentucky,25291,24795,26658,26528,27707,27798,28909,30040,30810,31601,30641
0500000US21081,Grant County, Kentucky,23234,25590,26853,26142,27190,28290,26511,26643,30283,33104,32922
0500000US21083,Graves County, Kentucky,21620,22251,24335,24396,25051,26080,26118,26211,27762,29868,34353
0500000US21085,Grayson County, Kentucky,22689,22678,22781,22802,23340,24342,25318,25089,26910,27562,29596
0500000US21087,Green County, Kentucky,22847,22139,21090,21108,21651,22208,22321,24609,26300,26086,28707
0500000US21089,Greenup County, Kentucky,26250,25979,26863,26546,26592,27628,28826,28834,29142,31165,26782
0500000US21091,Hancock County, Kentucky,26427,27279,28205,29154,29282,28989,30132,31684,34924,36631,31163
0500000US21093,Hardin County, Kentucky,27093,27066,28166,28470,27572,27912,28714,29782,31030,33082,38958
0500000US21095,Harlan County, Kentucky,24140,25199,24651,23784,22952,22692,22267,21921,23150,24585,35008
0500000US21097,Harrison County, Kentucky,24587,24172,25308,25841,26445,25832,27113,29368,30647,31045,26089
0500000US21099,Hart County, Kentucky,20181,20198,20977,21547,22328,23043,25548,27433,28036,28530,31686
0500000US21101,Henderson County, Kentucky,26241,26876,27449,27148,27161,26555,26825,27434,30095,31038,27864
0500000US21103,Henry County, Kentucky,24565,24435,25594,26200,26491,26257,26888,27002,27635,27543,32208
0500000US21105,Hickman County, Kentucky,21935,21895,24844,25056,25768,25858,25271,26216,31446,30989,29293
0500000US21107,Hopkins County, Kentucky,24827,25683,25882,25552,26844,27447,27665,29943,31819,32998,28106
0500000US21109,Jackson County, Kentucky,18821,20400,22143,24350,27055,29587,30033,29831,28515,30012,32631
0500000US21111,Jefferson County, Kentucky,28434,28982,29205,29479,30098,30363,31032,32001,32490,34516,26624
0500000US21113,Jessamine County, Kentucky,25249,25591,25840,25343,25276,25793,26303,27800,29439,30285,35569
0500000US21115,Johnson County, Kentucky,22391,23383,23934,24439,27251,29965,29796,30847,31693,31720,31596
0500000US21117,Kenton County, Kentucky,31550,32057,31895,31773,31866,31488,32286,33989,35708,37451,30292
0500000US21119,Knott County, Kentucky,23710,24219,24879,25884,25659,24703,23672,21986,20417,20630,38377
0500000US21121,Knox County, Kentucky,18732,19395,19049,18690,19760,21961,23194,23872,24950,26594,22464
0500000US21123,Larue County, Kentucky,21778,21897,24386,25417,25302,23543,24288,26493,25819,30625,27145
0500000US21125,Laurel County, Kentucky,25177,25862,25836,25784,25070,25045,25700,26502,27433,29267,34758
0500000US21127,Lawrence County, Kentucky,19002,20404,21460,25138,25821,26570,26734,27265,27185,27165,31113
0500000US21129,Lee County, Kentucky,16176,18104,19268,18214,21804,22478,22837,25210,26242,26165,26181
0500000US21131,Leslie County, Kentucky,26961,29701,29450,27295,32816,30465,28611,26410,28115,27051,24523
0500000US21133,Letcher County, Kentucky,25899,25353,25729,25566,25299,23143,22660,25715,25935,27012,28134
0500000US21135,Lewis County, Kentucky,20929,20461,21833,22478,22412,23023,24709,26083,27417,27229,29204
0500000US21137,Lincoln County, Kentucky,24609,24451,23975,23532,24723,26805,25963,27664,28083,30179,27701
0500000US21139,Livingston County, Kentucky,23596,24514,24732,24595,25748,26963,28839,26953,26509,26322,30342
0500000US21141,Logan County, Kentucky,21316,23359,23838,24693,24664,25217,26233,28863,30511,30880,27356
0500000US21143,Lyon County, Kentucky,17370,22198,22361,24474,22917,21045,21742,22799,22156,26525,30108
0500000US21145,McCracken County, Kentucky,24828,25621,26054,26605,26332,26855,27724,29294,30293,30733,26622
0500000US21147,McCreary County, Kentucky,16656,17145,18043,18680,18509,18145,17364,17615,18658,20569,30579
0500000US21149,McLean County, Kentucky,26906,27900,26831,26099,27217,27763,30371,31904,36123,36936,23287
0500000US21151,Madison County, Kentucky,20822,20835,20733,20970,20629,21584,22558,24075,24905,25638,37202
0500000US21153,Magoffin County, Kentucky,21351,21859,21946,25525,25870,27332,26735,29698,29232,25777,25870
0500000US21155,Marion County, Kentucky,24790,25445,25911,25505,23990,24599,25209,26192,27315,29321,24913
0500000US21157,Marshall County, Kentucky,24793,25344,25958,25692,27404,28694,29212,31986,33888,34724,30573
0500000US21159,Martin County, Kentucky,24561,20857,21587,23691,26051,22283,23254,23995,24264,28883,35776
0500000US21161,Mason County, Kentucky,23975,22497,23521,25224,24349,24347,25313,27813,28700,30764,31567
0500000US21163,Meade County, Kentucky,25321,26059,26438,26552,28262,30426,30456,32676,35470,34846,29829
0500000US21165,Menifee County, Kentucky,21980,22884,25079,25920,26607,26394,30364,30470,29451,30651,37315
0500000US21167,Mercer County, Kentucky,27950,27212,25890,26821,27067,27106,30073,29579,31617,32229,29052
0500000US21169,Metcalfe County, Kentucky,20717,21390,22857,23092,22213,23678,25369,25878,26725,28621,32615
0500000US21171,Monroe County, Kentucky,20087,20883,20859,21411,22081,21732,22675,24859,25507,26303,29100
0500000US21173,Montgomery County, Kentucky,26539,28098,27017,27097,27296,27093,26204,26899,26926,29086,28550
0500000US21175,Morgan County, Kentucky,18538,20496,21161,21490,20437,23130,25311,27325,28583,28805,30961
0500000US21177,Muhlenberg County, Kentucky,22285,24131,25561,25256,25900,26336,25400,25459,26654,25982,28077
0500000US21179,Nelson County, Kentucky,27752,27698,27716,27699,27427,28567,30095,31228,31711,35248,28324
0500000US21181,Nicholas County, Kentucky,22569,22459,25267,26572,27369,26841,26639,27530,28711,27948,35457
0500000US21183,Ohio County, Kentucky,22027,23681,23342,23931,23056,23978,23523,24230,25943,27139,31489
0500000US21185,Oldham County, Kentucky,36150,37135,38662,38829,38034,37559,38902,40633,41827,44412,26602
0500000US21187,Owen County, Kentucky,28233,28717,26904,26787,26853,26718,26749,29097,29407,33478,46050
0500000US21189,Owsley County, Kentucky,15702,18118,20630,21311,22146,23490,25147,25276,26404,27900,35740
0500000US21191,Pendleton County, Kentucky,27179,28923,28898,28545,29763,30362,29582,29907,31154,32367,25582
0500000US21193,Perry County, Kentucky,23561,25192,26238,26338,26023,26062,25706,26617,27294,28206,35365
0500000US21195,Pike County, Kentucky,25310,26155,25792,26032,25749,26050,25605,25992,26586,28154,30142
0500000US21197,Powell County, Kentucky,26346,25222,21768,20785,23306,22416,25096,25940,25707,27123,28993
0500000US21199,Pulaski County, Kentucky,22326,23721,23751,24801,23289,23145,23489,24090,25655,26672,30271
0500000US21201,Robertson County, Kentucky,20605,19887,28194,26463,29333,31069,32670,25750,31969,31099,28629
0500000US21203,Rockcastle County, Kentucky,22163,22663,22819,23076,23548,22500,23062,26936,27328,29319,31667
0500000US21205,Rowan County, Kentucky,17182,18894,19181,20947,23468,21452,21400,20769,20225,19373,29344
0500000US21207,Russell County, Kentucky,24076,26041,24248,24640,25042,24188,24032,25962,26452,25807,21492
0500000US21209,Scott County, Kentucky,32421,33658,33990,33190,32374,31689,31898,32962,34475,36712,28164
0500000US21211,Shelby County, Kentucky,28492,30730,29950,30137,30124,29411,29400,30884,31757,32122,39720
0500000US21213,Simpson County, Kentucky,25586,25409,25656,24210,24746,25837,26785,27649,29463,30351,33911
0500000US21215,Spencer County, Kentucky,32423,33169,33560,35409,35351,35615,36133,38556,40973,40773,31912
0500000US21217,Taylor County, Kentucky,21956,22137,21963,21804,21467,21276,21500,21387,22107,25689,41855
