state,county,House Price 2012,House Price 2013,House Price 2014,House Price 2015,House Price 2016,House Price 2017,House Price 2018,House Price 2019,House Price 2020,House Price 2021,House Price 2022,House Price 2023,House Price 2024,House Price 2025,Gender_2012,Gender_2013,Gender_2014,Gender_2015,Gender_2016,Gender_2017,Gender_2018,Gender_2019,Gender_2020,Gender_2021,Gender_2022,Gender_2023,Gender_2024,Gender_2025,Gender,2012_Ratio,2013_Ratio,2014_Ratio,2015_Ratio,2016_Ratio,2017_Ratio,2018_Ratio,2019_Ratio,2020_Ratio,2021_Ratio,2022_Ratio,2023_Ratio,2024_Ratio,2025_Ratio,Gender_2012_diff,Gender_2013_diff,Gender_2014_diff,Gender_2015_diff,Gender_2016_diff,Gender_2017_diff,Gender_2018_diff,Gender_2019_diff,Gender_2020_diff,Gender_2021_diff,Gender_2022_diff,Gender_2023_diff,Gender_2024_diff,Gender_2025_diff
NJ,Sussex County,265793,265793,265793,265793,202984,204802,191842,184348,308886,266841,347191,353675.6857,372835.0567,391994.4269,42036,41930,41631,41417,42018,43304,44449,47068,56895,57872,58850,59828,60806,61784,total,6.32298506,6.338969711,6.38449713,6.417485574,4.830882003,4.729401441,4.31600261,3.916631257,5.42905352,4.610882638,5.899592184,5.91154118,6.131550451,6.344594505,0.421602787,0.416875615,0.413397865,0.409395589,0.400507355,0.404726002,0.376830673,0.34400909,0.35378459,0.347961507,0.342279194,0.336732607,0.33132595,0.32603659
NJ,Sussex County,265793,265793,265793,265793,202984,204802,191842,184348,308886,266841,347191,353675.6857,372835.0567,391994.4269,53956,53841,53307,52365,52823,54380,54693,56327,70721,71597,72473,73349,74226,75102,male,4.926106457,4.93662822,4.986080627,5.075775804,3.842720027,3.766127253,3.507615234,3.272817654,4.36767014,3.726985768,4.790625474,4.821820143,5.022971152,5.219493847,0.421602787,0.416875615,0.413397865,0.409395589,0.400507355,0.404726002,0.376830673,0.34400909,0.35378459,0.347961507,0.342279194,0.336732607,0.33132595,0.32603659
NJ,Sussex County,265793,265793,265793,265793,202984,204802,191842,184348,308886,266841,347191,353675.6857,372835.0567,391994.4269,31208,31396,31270,30927,31667,32371,34083,36950,45701,46684,47667,48650,49633,50616,female,8.51682261,8.465823672,8.499936041,8.59420571,6.409953579,6.326712181,5.628671185,4.989120433,6.758845539,5.715898381,7.283676338,7.269798267,7.511838025,7.744476586,0.421602787,0.416875615,0.413397865,0.409395589,0.400507355,0.404726002,0.376830673,0.34400909,0.35378459,0.347961507,0.342279194,0.336732607,0.33132595,0.32603659
WA,King County,300424,281563,275115,353374,410553,453582,533086,498409,468045,519583,737122,666995.5874,661766.7084,684126.7238,40193,40540,33654,32447,33278,35177,36025,37741,52255,52592,52929,53266,53603,53941,total,7.474535367,6.945313271,8.174808344,10.89080655,12.33706954,12.89427751,14.79766829,13.20603588,8.956941919,9.879506389,13.92661868,12.52197626,12.34570282,12.68287061,0.340434641,0.335606706,0.390605482,0.387229365,0.379247256,0.379738997,0.368560224,0.350174552,0.321317539,0.322222574,0.323126042,0.324006811,0.32488633,0.325754189
WA,King County,300424,281563,275115,353374,410553,453582,533086,498409,468045,519583,737122,666995.5874,661766.7084,684126.7238,49052,49266,42429,41846,42086,43601,44625,46691,62723,63152,63582,64011,64441,64871,male,6.124602463,5.715158527,6.484126423,8.444630311,9.755096707,10.40301828,11.94590476,10.6746268,7.462095244,8.227498733,11.59324966,10.42001511,10.26934263,10.54595619,0.340434641,0.335606706,0.390605482,0.387229365,0.379247256,0.379738997,0.368560224,0.350174552,0.321317539,0.322222574,0.323126042,0.324006811,0.32488633,0.325754189
WA,King County,300424,281563,275115,353374,410553,453582,533086,498409,468045,519583,737122,666995.5874,661766.7084,684126.7238,32353,32732,25856,25642,26125,27044,28178,30341,42569,42803,43037,43271,43505,43739,female,9.285815844,8.602071367,10.64027692,13.78106232,15.71494737,16.77200118,18.91851799,16.42691408,10.99497287,12.13893886,17.12763436,15.41437885,15.21127936,15.64111488,0.340434641,0.335606706,0.390605482,0.387229365,0.379247256,0.379738997,0.368560224,0.350174552,0.321317539,0.322222574,0.323126042,0.324006811,0.32488633,0.325754189
OH,Clark County,96076,50607,52720,73491,80709,110456,138165,99098,150133,140821,157813,152468.8235,163684.115,169681.5018,25667,25720,26382,26718,26756,28090,28837,30156,33606,34273,34941,35609,36277,36944,total,3.743172167,1.967612753,1.998332196,2.750617561,3.016482284,3.932217871,4.79124042,3.286178538,4.467446289,4.108802848,4.516556481,4.281749656,4.512063153,4.592938009,0.329125702,0.310886573,0.317941994,0.314211902,0.304440342,0.30964467,0.323161011,0.314449692,0.382755973,0.382297767,0.381832092,0.381403586,0.380980392,0.38057861
OH,Clark County,96076,50607,52720,73491,80709,110456,138165,99098,150133,140821,157813,152468.8235,163684.115,169681.5018,32243,31571,32031,32128,31957,33293,35128,36416,42983,43712,44441,45170,45900,46629,male,2.979747542,1.602958411,1.645905529,2.287443974,2.525549958,3.31769441,3.933187201,2.721276362,3.492846009,3.221563873,3.551067708,3.375444399,3.566102723,3.63896935,0.329125702,0.310886573,0.317941994,0.314211902,0.304440342,0.30964467,0.323161011,0.314449692,0.382755973,0.382297767,0.381832092,0.381403586,0.380980392,0.38057861
OH,Clark County,96076,50607,52720,73491,80709,110456,138165,99098,150133,140821,157813,152468.8235,163684.115,169681.5018,21631,21756,21847,22033,22228,22984,23776,24965,26531,27001,27472,27942,28413,28883,female,4.441588461,2.326116933,2.41314597,3.335496755,3.63096095,4.805777932,5.811112046,3.969477268,5.658776526,5.21539943,5.744503494,5.45661812,5.76088815,5.874788,0.329125702,0.310886573,0.317941994,0.314211902,0.304440342,0.30964467,0.323161011,0.314449692,0.382755973,0.382297767,0.381832092,0.381403586,0.380980392,0.38057861
MO,Butler County,73500,92533,59817,63692,70540,75688,59562,91950,52215,99850,79440,115361.3177,115361.3177,115361.3177,22614,23010,22931,22870,24127,25054,24697,23840,30961,31429,31897,32365,32834,33302,total,3.250198992,4.021425467,2.608564825,2.784958461,2.923695445,3.020994652,2.411709924,3.856963087,1.686476535,3.177002132,2.490516349,3.564384913,3.513471332,3.464095781,0.327134711,0.319786328,0.323596629,0.302356902,0.304669041,0.306741099,0.294638679,0.216544118,0.256744897,0.251809013,0.24702184,0.242330203,0.237784228,0.233351912
MO,Butler County,73500,92533,59817,63692,70540,75688,59562,91950,52215,99850,79440,115361.3177,115361.3177,115361.3177,27533,27706,28004,28215,30049,30811,29918,27200,35323,35793,36264,36735,37206,37677,male,2.669523844,3.33981809,2.136016283,2.257380826,2.347499085,2.456525267,1.990841634,3.380514706,1.478215327,2.789651608,2.19060225,3.140365257,3.100610592,3.061849874,0.327134711,0.319786328,0.323596629,0.302356902,0.304669041,0.306741099,0.294638679,0.216544118,0.256744897,0.251809013,0.24702184,0.242330203,0.237784228,0.233351912
MO,Butler County,73500,92533,59817,63692,70540,75688,59562,91950,52215,99850,79440,115361.3177,115361.3177,115361.3177,18526,18846,18942,19684,20894,21360,21103,21310,26254,26780,27306,27833,28359,28885,female,3.967397172,4.909954367,3.157903073,3.235724446,3.376088829,3.543445693,2.822442307,4.314875645,1.988839796,3.728528753,2.909250714,4.144767639,4.067890888,3.993814011,0.327134711,0.319786328,0.323596629,0.302356902,0.304669041,0.306741099,0.294638679,0.216544118,0.256744897,0.251809013,0.24702184,0.242330203,0.237784228,0.233351912
GA,Montgomery County,290587,290587,46100,128250,84133,139950,99900,218500,298167,247833,159500,208720.491,205241.4007,205355.7814,23927,24259,25097,23175,23400,24555,25595,26255,34394,35005,35616,36227,36839,37450,total,12.14473189,11.97852343,1.836872933,5.533980583,3.59542735,5.699450214,3.903106075,8.322224338,8.669157411,7.079931438,4.478324349,5.761462197,5.571307601,5.483465458,0.18352215,0.268701063,0.331650764,0.198374107,0.214472339,0.285531944,0.240226235,0.171219096,0.404179973,0.406229376,0.408189673,0.410082692,0.411895821,0.413630003
GA,Montgomery County,290587,290587,46100,128250,84133,139950,99900,218500,298167,247833,159500,208720.491,205241.4007,205355.7814,26569,28608,30707,26324,26409,28988,30234,29325,46029,46971,47914,48856,49799,50741,male,10.93706952,10.15754334,1.501286352,4.871979942,3.185770003,4.827859804,3.304227029,7.450980392,6.477807469,5.276298141,3.328880912,4.272156767,4.121396026,4.047137057,0.18352215,0.268701063,0.331650764,0.198374107,0.214472339,0.285531944,0.240226235,0.171219096,0.404179973,0.406229376,0.408189673,0.410082692,0.411895821,0.413630003
GA,Montgomery County,290587,290587,46100,128250,84133,139950,99900,218500,298167,247833,159500,208720.491,205241.4007,205355.7814,21693,20921,20523,21102,20745,20711,22971,24304,27425,27890,28356,28821,29287,29753,female,13.3954271,13.88972802,2.246260293,6.077622974,4.055579658,6.757278741,4.348961734,8.990289664,10.87208751,8.886088204,5.624911835,7.241958676,7.007935285,6.902019339,0.18352215,0.268701063,0.331650764,0.198374107,0.214472339,0.285531944,0.240226235,0.171219096,0.404179973,0.406229376,0.408189673,0.410082692,0.411895821,0.413630003
TN,Montgomery County,190451,192900,209904,204383,144515,284250,189310,196679,201107,368789,395149,369279.6955,422926.0687,445484.3831,28248,28671,28758,29208,30041,30784,31571,32372,30049,30448,30847,31246,31645,32044,total,6.742105636,6.728052736,7.298977676,6.997500685,4.810592191,9.233692827,5.996325742,6.075590016,6.692635362,12.11209275,12.80996531,11.81846302,13.36470434,13.90227135,0.415400879,0.413581267,0.402820613,0.40907322,0.402575695,0.369664139,0.350107572,0.344089287,0.255203566,0.242360069,0.22963549,0.216977552,0.204443669,0.191974504
TN,Montgomery County,190451,192900,209904,204383,144515,284250,189310,196679,201107,368789,395149,369279.6955,422926.0687,445484.3831,35946,36300,35666,35974,36495,36920,38114,39513,33871,33999,34128,34257,34386,34515,male,5.298252935,5.314049587,5.885268884,5.681408795,3.959857515,7.69907909,4.966941281,4.977577,5.937439107,10.84705433,11.57843999,10.77968577,12.29936802,12.90697908,0.415400879,0.413581267,0.402820613,0.40907322,0.402575695,0.369664139,0.350107572,0.344089287,0.255203566,0.242360069,0.22963549,0.216977552,0.204443669,0.191974504
TN,Montgomery County,190451,192900,209904,204383,144515,284250,189310,196679,201107,368789,395149,369279.6955,422926.0687,445484.3831,21014,21287,21299,21258,21803,23272,24770,25917,25227,25759,26291,26824,27356,27889,female,9.063053203,9.061868746,9.855110569,9.614403989,6.628216301,12.21424888,7.642712959,7.588802716,7.971895192,14.31689895,15.02982009,13.76676467,15.46008439,15.97347998,0.415400879,0.413581267,0.402820613,0.40907322,0.402575695,0.369664139,0.350107572,0.344089287,0.255203566,0.242360069,0.22963549,0.216977552,0.204443669,0.191974504
NY,Rockland County,375118,375118,375118,375118,364210,460851,427219,481882,475211,567345,531562,445910.225,445910.225,445910.225,40035,39198,39005,38540,38012,38859,40742,41986,48342,48814,49286,49759,50231,50704,total,9.369751467,9.569824991,9.617177285,9.733212247,9.581447964,11.85956921,10.48596043,11.47720669,9.83018907,11.62258778,10.78525342,8.96139844,8.877191874,8.794379635,0.280392451,0.269507175,0.260740377,0.268200185,0.290355624,0.296875,0.287240022,0.285802839,0.248047479,0.245210105,0.242431842,0.239697912,0.236989634,0.234327993
NY,Rockland County,375118,375118,375118,375118,364210,460851,427219,481882,475211,567345,531562,445910.225,445910.225,445910.225,46681,44945,44761,44299,44907,45760,48033,50010,54929,55377,55826,56275,56724,57172,male,8.035774726,8.346156413,8.380465137,8.467866092,8.110316877,10.07104458,8.894281015,9.635712857,8.65136813,10.24513787,9.521764053,7.923771213,7.861050437,7.799451217,0.280392451,0.269507175,0.260740377,0.268200185,0.290355624,0.296875,0.287240022,0.285802839,0.248047479,0.245210105,0.242431842,0.239697912,0.236989634,0.234327993
NY,Rockland County,375118,375118,375118,375118,364210,460851,427219,481882,475211,567345,531562,445910.225,445910.225,445910.225,33592,32832,33090,32418,31868,32175,34236,35717,41304,41798,42292,42786,43281,43775,female,11.16688497,11.42537768,11.33629495,11.57128756,11.42870591,14.3232634,12.47864821,13.49167063,11.50520531,13.57349634,12.56885463,10.42187222,10.30267843,10.18641291,0.280392451,0.269507175,0.260740377,0.268200185,0.290355624,0.296875,0.287240022,0.285802839,0.248047479,0.245210105,0.242431842,0.239697912,0.236989634,0.234327993
MI,Macomb County,86474,115100,169461,147542,191041,149612,169907,178535,233450,238618,234206,249539.5457,267321.0856,282048.8113,31103,31163,31599,31535,32018,33182,34866,35771,24418,24404,24390,24377,24363,24349,total,2.780246278,3.693482656,5.362859584,4.678674489,5.966674995,4.508830089,4.87314289,4.991054206,9.560570071,9.777823308,9.602542025,10.23667989,10.9724207,11.58358911,0.385137825,0.362016229,0.35980713,0.366565561,0.354458364,0.347896129,0.339495996,0.34139348,0.170595256,0.151402718,0.131582994,0.111184853,0.090101523,0.068380546
MI,Macomb County,86474,115100,169461,147542,191041,149612,169907,178535,233450,238618,234206,249539.5457,267321.0856,282048.8113,40196,39559,40027,40222,40710,41590,42460,44292,26812,26413,26014,25615,25216,24817,male,2.151308588,2.909578099,4.233667275,3.668191537,4.692729059,3.597307045,4.001577956,4.030863361,8.706922274,9.03411199,9.003075267,9.741930342,10.60124864,11.36514532,0.385137825,0.362016229,0.35980713,0.366565561,0.354458364,0.347896129,0.339495996,0.34139348,0.170595256,0.151402718,0.131582994,0.111184853,0.090101523,0.068380546
MI,Macomb County,86474,115100,169461,147542,191041,149612,169907,178535,233450,238618,234206,249539.5457,267321.0856,282048.8113,24715,25238,25625,25478,26280,27121,28045,29171,22238,22414,22591,22767,22944,23120,female,3.498846854,4.560583247,6.613112195,5.790956904,7.269444444,5.516463257,6.058370476,6.1202907,10.49779656,10.64593558,10.36722589,10.96058092,11.65102361,12.19934305,0.385137825,0.362016229,0.35980713,0.366565561,0.354458364,0.347896129,0.339495996,0.34139348,0.170595256,0.151402718,0.131582994,0.111184853,0.090101523,0.068380546
MS,Prentiss County,62500,62500,44278,44278,44278,26055,26055,26055,26055,27034.76483,27034.76483,27034.76483,27034.76483,27034.76483,23414,22562,23097,22134,21811,22480,24497,26391,31452,31963,32475,32986,33498,34009,total,2.669343128,2.770144491,1.917045504,2.000451794,2.030076567,1.159030249,1.063599624,0.987268387,0.828405189,0.845814374,0.832479287,0.819583,0.807056088,0.794929719,0.202219671,0.267588512,0.2564712,0.294560448,0.3095193,0.309706665,0.19212415,0.241816612,0.33156077,0.337701477,0.343621182,0.349348492,0.354860102,0.360199554
MS,Prentiss County,62500,62500,44278,44278,44278,26055,26055,26055,26055,27034.76483,27034.76483,27034.76483,27034.76483,27034.76483,26130,26324,26927,26436,26399,26693,26613,30122,36482,37163,37844,38526,39207,39889,male,2.39188672,2.374259231,1.64437182,1.674912997,1.677260502,0.976098603,0.979032804,0.864982405,0.714187819,0.727464543,0.714373872,0.70172779,0.689539236,0.677749877,0.202219671,0.267588512,0.2564712,0.294560448,0.3095193,0.309706665,0.19212415,0.241816612,0.33156077,0.337701477,0.343621182,0.349348492,0.354860102,0.360199554
MS,Prentiss County,62500,62500,44278,44278,44278,26055,26055,26055,26055,27034.76483,27034.76483,27034.76483,27034.76483,27034.76483,20846,19280,20021,18649,18228,18426,21500,22838,24386,24613,24840,25067,25294,25521,female,2.998177108,3.241701245,2.211577843,2.374282803,2.429120035,1.414034516,1.211860465,1.140861722,1.068440909,1.098393728,1.088356072,1.078500213,1.068821255,1.059314479,0.202219671,0.267588512,0.2564712,0.294560448,0.3095193,0.309706665,0.19212415,0.241816612,0.33156077,0.337701477,0.343621182,0.349348492,0.354860102,0.360199554
MS,Pike County,50950,31930,28500,80658,32650,30900,19900,19900,90000,163575,260000,160146.3086,160146.3086,160146.3086,22154,22599,22681,23797,24377,24412,24968,25148,27062,27557,28053,28549,29045,29541,total,2.299810418,1.412894376,1.256558353,3.389418834,1.339377282,1.265770932,0.797020186,0.791315413,3.325696549,5.935878361,9.268170962,5.609524278,5.513730714,5.421153942,0.392517755,0.361609907,0.345746522,0.317984663,0.301102014,0.365575725,0.333911709,0.329835132,0.603486486,0.604888488,0.606229588,0.607534187,0.608803753,0.610039681
MS,Pike County,50950,31930,28500,80658,32650,30900,19900,19900,90000,163575,260000,160146.3086,160146.3086,160146.3086,29991,29070,28894,28819,28947,30188,29969,30206,43769,44390,45011,45632,46253,46874,male,1.698842986,1.098383213,0.986363951,2.798778584,1.127923446,1.023585531,0.664019487,0.658809508,2.056249857,3.684951566,5.776365777,3.509517632,3.462398301,3.416527469,0.392517755,0.361609907,0.345746522,0.317984663,0.301102014,0.365575725,0.333911709,0.329835132,0.603486486,0.604888488,0.606229588,0.607534187,0.608803753,0.610039681
MS,Pike County,50950,31930,28500,80658,32650,30900,19900,19900,90000,163575,260000,160146.3086,160146.3086,160146.3086,18219,18558,18904,19655,20231,19152,19962,20243,17355,17539,17724,17909,18094,18279,female,2.796531094,1.720551784,1.507617435,4.103688629,1.613859918,1.613408521,0.996894099,0.983055871,5.185825411,9.326358401,14.66937486,8.94222506,8.850796319,8.761218261,0.392517755,0.361609907,0.345746522,0.317984663,0.301102014,0.365575725,0.333911709,0.329835132,0.603486486,0.604888488,0.606229588,0.607534187,0.608803753,0.610039681
NM,Rio Arriba County,223223,223223,223223,223223,249062,305616,334354,129887,173173,262933,383074,362476.3796,487688.1852,415725.1066,26312,26063,25467,26153,27045,29700,29700,31221,26104,26506,26908,27311,27713,28116,total,8.483695652,8.564746959,8.76518632,8.5352732,9.209169902,10.29010101,11.25771044,4.160244707,6.633964143,9.919754018,14.23643526,13.2721753,17.59781277,14.78606867,0.12170005,0.099367889,0.054339164,0.017608301,0.01226003,0.050359475,0.050359475,0.035836338,0.325261843,0.320188626,0.315234729,0.310395994,0.305668449,0.301048307
NM,Rio Arriba County,223223,223223,223223,223223,249062,305616,334354,129887,173173,262933,383074,362476.3796,487688.1852,415725.1066,28258,27685,26353,26408,27243,30322,30322,31895,31221,31597,31973,32349,32725,33101,male,7.899462099,8.062958281,8.470496718,8.452855195,9.142238373,10.07901853,11.02677924,4.072331086,5.546683322,8.321454568,11.98117161,11.20518036,14.90261834,12.55929146,0.12170005,0.099367889,0.054339164,0.017608301,0.01226003,0.050359475,0.050359475,0.035836338,0.325261843,0.320188626,0.315234729,0.310395994,0.305668449,0.301048307
NM,Rio Arriba County,223223,223223,223223,223223,249062,305616,334354,129887,173173,262933,383074,362476.3796,487688.1852,415725.1066,24819,24934,24921,25943,26909,28795,28795,30752,21066,21480,21894,22308,22722,23136,female,8.994036827,8.952554745,8.95722483,8.604363412,9.255713702,10.61350929,11.61152978,4.223692768,8.220497484,12.24082868,17.4967571,16.24871703,21.46325963,17.96875461,0.12170005,0.099367889,0.054339164,0.017608301,0.01226003,0.050359475,0.050359475,0.035836338,0.325261843,0.320188626,0.315234729,0.310395994,0.305668449,0.301048307
